surveyId,speciesId,lat,lon,year,Elevation,label,source
2440989,9311.0,55.80245,12.33274,2019,19.0,1,PA
3663281,8858.0,54.8261,12.00367,2019,9.0,1,PA
3138578,6900.0,56.07967,10.19656,2019,16.0,1,PA
2896401,5018.0,56.98374,8.47116,2019,25.0,1,PA
3887994,5367.0,55.07594,8.49176,2018,9.0,1,PA
3344650,4748.0,48.58139,15.94955,2017,285.0,1,PA
2983399,8818.0,52.063857,5.886359,2021,43.0,1,PA
940059,1910.0,56.3869,9.99642,2018,85.0,1,PA
1297640,986.0,45.841191,12.049816,2020,123.0,1,PA
3452652,4638.0,57.01016,8.46051,2017,13.0,1,PA
3527900,11078.0,56.87574,9.55185,2019,8.0,1,PA
594794,4492.0,56.28238,8.67378,2018,23.0,1,PA
3458402,4638.0,56.64167,9.55964,2017,14.0,1,PA
1621924,5543.0,48.867756,16.838606,2020,159.0,1,PA
3788373,10274.0,56.94324,8.86065,2017,14.0,1,PA
2359932,5928.0,56.59855,9.92346,2017,10.0,1,PA
3603039,1180.0,52.756471,6.1575,2017,10.0,1,PA
1760721,7644.0,56.6017,9.99311,2017,35.0,1,PA
2762386,1018.0,51.80554,3.888934,2018,7.0,1,PA
2501123,3214.0,57.49236,10.61434,2018,9.0,1,PA
3108527,4397.0,56.19259,9.28,2018,55.0,1,PA
3108388,3581.0,57.6268,10.30407,2019,21.0,1,PA
907068,6962.0,52.21984,5.106805,2017,9.0,1,PA
3677870,1051.0,48.16486,16.91472,2019,145.0,1,PA
1073286,7748.0,57.43955,9.77414,2017,38.0,1,PA
3776123,1964.0,55.5635,10.26365,2019,7.0,1,PA
2453774,6310.0,50.37369,4.87076,2017,113.0,1,PA
388193,5739.0,55.79342,11.73483,2018,8.0,1,PA
3185075,2666.0,55.56585,11.47924,2018,24.0,1,PA
1073974,9261.0,48.111361,17.147861,2018,127.0,1,PA
2832753,8428.0,56.47818,8.88988,2018,12.0,1,PA
491671,822.0,55.64074,12.20438,2019,23.0,1,PA
816412,4447.0,55.22926,9.66612,2017,9.0,1,PA
2358724,1951.0,55.90515,8.68158,2017,11.0,1,PA
2735845,11193.0,43.264866,5.965838,2020,223.0,1,PA
2845783,6633.0,48.51439,16.90513,2017,136.0,1,PA
210354,10940.0,56.94864,9.2302,2017,12.0,1,PA
1594800,11140.0,52.368349,5.701255,2017,7.0,1,PA
1147926,540.0,56.326,8.53526,2019,14.0,1,PA
2944286,10274.0,51.555798,5.463393,2019,17.0,1,PA
1611643,10255.0,55.98959,9.46855,2019,67.0,1,PA
2092521,1085.0,43.22642,-0.04505,2019,415.0,1,PA
2224950,10822.0,43.051596,2.890091,2021,27.0,1,PA
1103330,6039.0,43.3762,5.00822,2021,7.0,1,PA
317497,540.0,55.91018,8.64922,2017,6.0,1,PA
773944,3177.0,52.118187,6.421584,2020,15.0,1,PA
1825080,7880.0,55.53588,9.5676,2019,5.0,1,PA
607351,4498.0,48.43225,2.82558,2018,109.0,1,PA
1135232,6989.0,47.44492,4.3283,2018,377.0,1,PA
2241533,10899.0,43.043655,2.970391,2020,7.0,1,PA
3166750,6903.0,56.69479,10.00095,2017,5.0,1,PA
2642283,4871.0,45.37979,4.9692,2019,319.0,1,PA
1717297,3738.0,56.67259,9.87792,2018,42.0,1,PA
1762467,9669.0,48.34657,7.3059,2017,301.0,1,PA
3617442,6079.0,47.176321,9.704346,2018,630.0,1,PA
2051889,10317.0,56.85187,9.90375,2017,29.0,1,PA
3814293,9341.0,57.16333,9.43946,2018,8.0,1,PA
854510,958.0,56.44453,9.84544,2020,10.0,1,PA
3590851,7999.0,55.95678,12.40315,2019,36.0,1,PA
586601,4499.0,56.34263,9.85142,2019,72.0,1,PA
1275852,2823.0,57.06509,10.32372,2019,8.0,1,PA
1785482,6903.0,57.10376,9.38852,2018,30.0,1,PA
2359898,9541.0,44.46568,5.50449,2017,708.0,1,PA
3025005,4499.0,55.64234,9.29077,2017,34.0,1,PA
2722684,7322.0,45.84068,3.00847,2019,794.0,1,PA
2907870,9341.0,57.49269,10.33952,2019,31.0,1,PA
3402498,254.0,55.50561,9.51844,2017,6.0,1,PA
2525731,1288.0,51.694796,4.157653,2019,0.0,1,PA
2096856,1195.0,43.1627,6.50123,2020,129.0,1,PA
1333616,4499.0,56.11228,10.00869,2019,25.0,1,PA
1112067,7790.0,53.437418,5.53721,2019,6.0,1,PA
2110987,3722.0,56.79718,10.27806,2017,6.0,1,PA
2050253,633.0,45.08139,1.22174,2018,142.0,1,PA
3097239,989.0,52.62503,6.380545,2019,4.0,1,PA
3011421,1037.0,56.4872,8.50607,2018,41.0,1,PA
1699634,10113.0,55.46852,10.06818,2018,23.0,1,PA
3240356,4397.0,56.93838,9.60201,2019,13.0,1,PA
832024,6643.0,55.18035,11.65375,2017,6.0,1,PA
2500410,822.0,52.586613,6.154262,2018,11.0,1,PA
2143272,9816.0,55.55643,8.34258,2019,9.0,1,PA
913154,6643.0,56.829,10.14244,2018,24.0,1,PA
99386,4748.0,57.30397,10.39748,2018,37.0,1,PA
715880,6331.0,46.36794,0.5194,2018,142.0,1,PA
1003186,10631.0,50.925181,5.899345,2019,70.0,1,PA
2549496,10073.0,55.67468,11.9519,2019,15.0,1,PA
1050218,8746.0,52.121373,5.353824,2019,12.0,1,PA
3306160,10073.0,56.90146,9.93801,2018,10.0,1,PA
2409594,5071.0,49.88668,1.61667,2017,213.0,1,PA
207047,8760.0,50.224444,12.266111,2017,680.0,1,PA
2671030,9024.0,55.79729,9.08415,2018,55.0,1,PA
243592,9341.0,57.28091,10.00005,2020,20.0,1,PA
2425253,394.0,49.85343,4.39484,2019,243.0,1,PA
3551295,2891.0,52.51228,13.00378,2017,26.0,1,PA
2592081,9072.0,55.51381,9.52145,2017,8.0,1,PA
2083947,8208.0,55.92047,10.62321,2018,11.0,1,PA
1796907,1818.0,56.7482,9.91691,2018,25.0,1,PA
2928353,4077.0,57.13988,9.37677,2017,14.0,1,PA
661573,8760.0,57.3175,10.34407,2018,54.0,1,PA
2275357,6559.0,45.6261,1.95444,2017,733.0,1,PA
107366,3275.0,52.442311,4.934865,2017,7.0,1,PA
625960,8818.0,57.15041,10.25267,2019,16.0,1,PA
1713461,10600.0,55.87494,11.99742,2017,22.0,1,PA
3058376,8858.0,51.815718,4.876077,2017,8.0,1,PA
3366672,2753.0,48.06396,16.75638,2017,190.0,1,PA
1354895,8124.0,57.21019,10.14401,2020,19.0,1,PA
3156692,8760.0,57.29828,9.95422,2019,12.0,1,PA
1536305,7748.0,48.826319,16.641469,2021,341.0,1,PA
3781949,4397.0,56.46743,8.97915,2017,15.0,1,PA
995578,4447.0,55.68924,12.01785,2017,17.0,1,PA
3084143,10946.0,44.27494,5.2433,2019,460.0,1,PA
2876877,4628.0,55.14429,14.8563,2019,111.0,1,PA
631440,9341.0,57.65458,10.41065,2019,14.0,1,PA
728798,10073.0,56.64216,9.4685,2018,34.0,1,PA
961445,5255.0,55.67586,11.07109,2019,9.0,1,PA
1998603,540.0,57.63215,10.39956,2019,7.0,1,PA
1730817,9892.0,56.36827,9.33963,2019,29.0,1,PA
1796947,6119.0,52.146568,5.841204,2021,34.0,1,PA
3396179,3067.0,57.41765,10.16895,2018,36.0,1,PA
312172,423.0,51.475155,9.994697,2017,273.0,1,PA
2923643,7121.0,57.36926,10.11106,2018,30.0,1,PA
3821837,1951.0,51.15132,5.24366,2018,35.0,1,PA
287207,7121.0,55.8026,12.33251,2018,19.0,1,PA
3917824,6989.0,47.42603,2.25965,2019,164.0,1,PA
41522,1180.0,42.524095,1.993727,2018,2057.0,1,PA
3610242,868.0,49.50863,5.40222,2017,195.0,1,PA
2457914,8639.0,57.11414,9.41475,2019,36.0,1,PA
801760,7121.0,55.80661,8.21871,2018,5.0,1,PA
322941,5760.0,52.200997,5.853475,2019,45.0,1,PA
3267439,11195.0,54.73211,11.6128,2019,12.0,1,PA
1570383,4331.0,55.22696,12.17373,2017,10.0,1,PA
3039293,4122.0,43.84664,7.034043,2021,545.0,1,PA
3766890,581.0,55.63966,9.26302,2017,16.0,1,PA
3374668,581.0,55.97747,9.64451,2018,86.0,1,PA
1191816,3096.0,52.025784,5.900592,2020,37.0,1,PA
664,1387.0,51.182415,6.128132,2017,51.0,1,PA
3903825,8208.0,50.24648,1.75149,2017,21.0,1,PA
1976379,10228.0,43.266022,5.976329,2020,212.0,1,PA
3102559,254.0,55.94933,9.3651,2018,61.0,1,PA
38961,4341.0,52.166557,6.013971,2018,8.0,1,PA
3429697,5124.0,55.72957,10.95707,2017,7.0,1,PA
982280,7135.0,49.035522,16.687806,2020,191.0,1,PA
1443308,1539.0,45.60811,1.95457,2019,719.0,1,PA
2927882,6915.0,57.01106,8.97466,2017,19.0,1,PA
2482623,1716.0,56.97501,9.85324,2018,11.0,1,PA
3603210,1964.0,56.2594,9.81664,2019,53.0,1,PA
1955654,6788.0,48.82033,3.75482,2018,170.0,1,PA
697637,8428.0,48.53731,0.06474,2017,289.0,1,PA
1701372,3123.0,51.931828,5.966519,2019,7.0,1,PA
2654225,3958.0,43.033887,2.83304,2021,54.0,1,PA
1886509,4397.0,55.90495,8.75686,2017,17.0,1,PA
162804,6097.0,56.56443,8.75416,2018,11.0,1,PA
1781236,10684.0,55.68435,9.57727,2017,67.0,1,PA
1251368,6643.0,52.373808,5.710134,2017,9.0,1,PA
1909936,340.0,52.331299,6.472117,2017,11.0,1,PA
828917,3497.0,56.18441,8.23296,2018,10.0,1,PA
626273,9207.0,56.87433,9.31177,2019,8.0,1,PA
326609,5103.0,47.70634,15.7827,2020,858.0,1,PA
1659615,6355.0,51.886768,5.763612,2018,16.0,1,PA
927014,694.0,44.98981,1.07145,2017,85.0,1,PA
292575,581.0,56.53787,9.19565,2017,12.0,1,PA
223644,2250.0,46.93271,23.64478,2017,404.0,1,PA
3719871,7957.0,56.45754,9.81552,2019,62.0,1,PA
238176,1951.0,56.55722,9.10069,2017,6.0,1,PA
2068047,623.0,56.7521,10.29899,2017,4.0,1,PA
1681785,2885.0,56.80121,9.38189,2018,11.0,1,PA
3330809,11188.0,48.61667,16.17754,2017,258.0,1,PA
683116,9050.0,42.92059,-2.73057,2021,537.0,1,PA
864564,391.0,55.93014,9.38082,2017,56.0,1,PA
2260120,5557.0,51.596674,9.789362,2017,214.0,1,PA
226350,7880.0,51.306566,4.119942,2017,9.0,1,PA
2992955,1180.0,51.756572,5.962371,2019,15.0,1,PA
70075,1761.0,56.63023,9.31492,2019,13.0,1,PA
3269711,11157.0,44.200697,3.819896,2017,465.0,1,PA
193722,7999.0,50.272865,17.011293,2021,721.0,1,PA
3071246,3123.0,48.117522,14.429156,2019,344.0,1,PA
19997,10867.0,43.398633,22.68335,2021,1805.0,1,PA
275547,10411.0,40.859826,9.240723,2018,544.0,1,PA
2689178,544.0,45.58583,3.38978,2017,485.0,1,PA
3532931,9877.0,42.739556,3.037583,2017,6.0,1,PA
648113,9005.0,52.109192,4.658179,2018,6.0,1,PA
3137899,1051.0,52.286354,4.480822,2017,9.0,1,PA
888956,6684.0,46.33967,1.09202,2019,196.0,1,PA
1009642,8746.0,56.66823,8.51277,2019,8.0,1,PA
3082130,3451.0,42.579517,19.274417,2019,848.0,1,PA
2487966,7566.0,56.59717,9.93119,2017,13.0,1,PA
2693273,1910.0,51.613623,5.051336,2017,7.0,1,PA
1599189,6395.0,43.39816,-1.55695,2019,25.0,1,PA
3188038,1964.0,56.09448,10.22762,2019,81.0,1,PA
3445982,5543.0,55.93788,10.54358,2017,6.0,1,PA
2101907,10940.0,56.23991,9.29154,2019,55.0,1,PA
1937519,6310.0,56.24166,9.19045,2018,39.0,1,PA
652551,6647.0,42.766361,3.037944,2017,6.0,1,PA
3630035,9126.0,42.4157,19.204683,2019,18.0,1,PA
1054567,4715.0,42.09552,14.08606,2020,2620.0,1,PA
1792557,540.0,56.86952,10.2059,2019,13.0,1,PA
2599201,3067.0,55.4642,8.89237,2018,33.0,1,PA
3193402,7121.0,56.57966,9.72645,2017,9.0,1,PA
1343056,5166.0,52.448715,5.417138,2017,9.0,1,PA
1638018,7817.0,51.499042,4.995628,2017,23.0,1,PA
3071019,1247.0,41.927788,15.137049,2017,3.0,1,PA
2840531,7748.0,55.51419,9.53877,2017,34.0,1,PA
249453,10969.0,57.01386,9.77544,2017,11.0,1,PA
2445059,10600.0,55.19138,9.14725,2019,35.0,1,PA
1560324,4483.0,55.80624,12.29928,2019,53.0,1,PA
2302770,6788.0,45.30914,-0.23663,2018,119.0,1,PA
2416685,7880.0,55.80616,12.33344,2017,19.0,1,PA
2256353,8858.0,52.620601,6.139201,2018,14.0,1,PA
3359564,1288.0,47.348562,15.552762,2017,1427.0,1,PA
300669,2211.0,56.99183,8.91694,2019,15.0,1,PA
3619927,4397.0,57.4353,10.0931,2019,13.0,1,PA
3786667,10950.0,51.707623,5.941247,2017,6.0,1,PA
2628762,1964.0,56.34786,8.66015,2018,16.0,1,PA
316801,8431.0,56.57991,9.88592,2018,23.0,1,PA
2055711,2683.0,42.6332,11.0772,2018,5.0,1,PA
1292308,822.0,51.18629,5.50037,2019,40.0,1,PA
3350326,7817.0,56.6434,9.45756,2018,12.0,1,PA
348029,7760.0,57.2991,10.46817,2020,6.0,1,PA
2147828,9005.0,57.42927,10.09166,2019,16.0,1,PA
2562769,540.0,51.21487,5.5391,2019,35.0,1,PA
1781215,5739.0,55.66982,9.53052,2018,45.0,1,PA
3241614,7942.0,47.21766,4.90102,2019,456.0,1,PA
2771567,9669.0,45.33062,5.47736,2018,456.0,1,PA
3838608,3275.0,56.11046,9.55095,2018,82.0,1,PA
1228460,9207.0,55.1447,12.00637,2018,5.0,1,PA
3434142,3958.0,56.81994,9.3413,2019,10.0,1,PA
3384349,2587.0,57.17324,9.44918,2018,8.0,1,PA
1855271,890.0,56.69109,9.75736,2017,34.0,1,PA
2703289,8573.0,44.84526,5.45009,2017,1473.0,1,PA
3209159,6039.0,42.10691,15.48022,2020,50.0,1,PA
2434019,6310.0,56.52244,9.0506,2017,10.0,1,PA
1314452,5868.0,42.4579,19.24213,2020,91.0,1,PA
3581920,254.0,56.23735,9.6037,2019,70.0,1,PA
3579584,6183.0,56.86097,10.25017,2017,21.0,1,PA
1095872,6310.0,55.52907,8.72198,2019,8.0,1,PA
1929763,7149.0,50.273603,17.011685,2021,728.0,1,PA
179448,6962.0,55.90992,8.56066,2018,12.0,1,PA
2302961,633.0,56.14192,9.97992,2017,52.0,1,PA
1159910,11005.0,48.56654,6.757,2019,242.0,1,PA
1088308,4898.0,54.83318,11.93531,2018,10.0,1,PA
1036903,7207.0,57.01316,9.82394,2017,9.0,1,PA
1556599,2961.0,56.61532,9.43509,2018,8.0,1,PA
2555216,7942.0,55.67653,9.84397,2017,42.0,1,PA
297801,4492.0,56.46028,9.25474,2018,11.0,1,PA
1990515,4924.0,42.08234,14.08955,2020,2591.0,1,PA
587915,6643.0,55.91575,8.46883,2019,8.0,1,PA
870544,9789.0,46.269342,11.836941,2020,2608.0,1,PA
1581792,4397.0,55.76558,12.08611,2017,6.0,1,PA
1747519,9647.0,55.64214,9.26774,2017,23.0,1,PA
3092704,5451.0,43.509132,6.757077,2021,44.0,1,PA
3469907,4707.0,52.533529,6.475465,2017,7.0,1,PA
2822163,11140.0,57.28458,9.73867,2019,7.0,1,PA
2739972,6153.0,55.46665,9.79706,2018,7.0,1,PA
2945808,9261.0,43.309862,13.459238,2019,152.0,1,PA
2821687,6746.0,57.25486,11.0773,2019,10.0,1,PA
359024,6491.0,55.72692,11.22002,2018,7.0,1,PA
591379,4508.0,55.61396,12.57738,2018,10.0,1,PA
425019,2308.0,48.287725,16.405092,2019,154.0,1,PA
747239,9647.0,48.61276,5.26808,2019,302.0,1,PA
1053853,4027.0,55.42572,9.59729,2019,9.0,1,PA
2635999,3177.0,55.34445,10.20725,2019,61.0,1,PA
3826674,5386.0,50.92851,5.65204,2017,45.0,1,PA
2226673,10927.0,55.73461,11.29549,2018,8.0,1,PA
1426505,2101.0,57.46528,10.41035,2019,12.0,1,PA
3623159,6746.0,56.22909,10.22341,2018,8.0,1,PA
3224506,7576.0,43.699591,6.803699,2021,709.0,1,PA
3046843,6999.0,56.52057,8.98768,2017,6.0,1,PA
2776576,9580.0,56.24957,10.17994,2018,64.0,1,PA
3032643,3879.0,51.571592,4.917903,2017,12.0,1,PA
1024463,11195.0,56.27304,10.27007,2018,77.0,1,PA
1210683,6900.0,51.906109,5.117903,2017,12.0,1,PA
3835213,4483.0,55.48629,9.61057,2019,38.0,1,PA
3500694,146.0,45.03844,6.82286,2019,1076.0,1,PA
2195066,7322.0,44.50233,3.74654,2017,1112.0,1,PA
203150,8076.0,51.966667,6.78691,2019,36.0,1,PA
3687848,3965.0,51.06177,5.78264,2020,15.0,1,PA
796740,6962.0,56.05982,9.61827,2019,23.0,1,PA
3572275,1757.0,43.880956,11.69835,2018,1303.0,1,PA
255668,10600.0,52.03526,5.732536,2021,12.0,1,PA
1496647,8208.0,55.93695,10.01962,2018,70.0,1,PA
1198286,2398.0,55.0536,9.44279,2019,17.0,1,PA
2556726,2823.0,56.82437,9.8792,2018,55.0,1,PA
1244673,9881.0,55.55884,9.53115,2019,40.0,1,PA
2417204,963.0,55.76092,9.51509,2017,48.0,1,PA
1565593,10113.0,52.51476,6.460933,2017,10.0,1,PA
2336442,8439.0,56.97555,9.86232,2018,10.0,1,PA
2561858,2753.0,55.73307,10.93096,2018,29.0,1,PA
3503548,1951.0,52.512572,6.459406,2018,10.0,1,PA
3728278,9858.0,47.23567,6.69989,2019,416.0,1,PA
405141,3361.0,52.113868,6.474935,2019,14.0,1,PA
2473228,8424.0,42.695942,-2.436227,2018,662.0,1,PA
1140680,7054.0,55.49067,12.20584,2018,10.0,1,PA
2142120,6643.0,56.15624,9.96754,2017,39.0,1,PA
966787,4686.0,46.994161,10.807294,2019,2816.0,1,PA
1385134,11157.0,44.40163,4.42154,2019,147.0,1,PA
3752487,5146.0,47.80817,16.63436,2017,210.0,1,PA
1863265,7122.0,56.44527,9.84833,2020,4.0,1,PA
2350507,11140.0,57.27494,10.26299,2018,13.0,1,PA
1385715,11195.0,56.89942,9.55716,2017,7.0,1,PA
702144,5158.0,55.65357,11.90217,2018,23.0,1,PA
2643605,8807.0,42.992579,-2.733852,2017,664.0,1,PA
875118,10247.0,47.70166,6.76493,2017,507.0,1,PA
47210,3958.0,55.29486,8.85619,2019,11.0,1,PA
3350168,7122.0,56.9478,9.53992,2017,7.0,1,PA
2198684,10927.0,55.51766,9.34256,2019,39.0,1,PA
3197725,8949.0,48.967672,13.387439,2017,1243.0,1,PA
2131670,6491.0,55.83708,9.08277,2019,43.0,1,PA
2508055,4397.0,55.41765,8.45339,2017,5.0,1,PA
2661754,180.0,45.57474,0.44302,2017,134.0,1,PA
3712895,1431.0,42.42316,19.28862,2020,63.0,1,PA
1976959,843.0,52.384244,6.923213,2019,31.0,1,PA
3446186,6119.0,56.99278,8.43335,2017,8.0,1,PA
3857900,6962.0,55.22722,10.14078,2018,27.0,1,PA
3744760,10927.0,55.50122,10.72353,2017,4.0,1,PA
1146461,5412.0,47.734,4.25914,2018,281.0,1,PA
727752,10317.0,55.42982,9.98417,2018,13.0,1,PA
3566747,7322.0,47.94498,6.51725,2017,398.0,1,PA
1522701,7942.0,57.40124,10.45993,2017,46.0,1,PA
3194448,6643.0,54.80586,12.07202,2019,13.0,1,PA
906196,8124.0,57.27295,9.93264,2018,11.0,1,PA
151814,8760.0,47.781919,14.986839,2018,592.0,1,PA
3845772,5189.0,56.17101,8.46698,2017,47.0,1,PA
2778282,6097.0,55.1666,14.91743,2017,105.0,1,PA
924136,7788.0,47.94721,5.25791,2019,390.0,1,PA
1327979,9647.0,43.21308,-0.58532,2017,235.0,1,PA
1919511,9024.0,55.78871,8.22194,2018,6.0,1,PA
1369043,6491.0,51.270707,5.79989,2017,20.0,1,PA
2901373,9072.0,56.74928,10.04553,2017,19.0,1,PA
1000129,10223.0,56.20611,9.25047,2018,60.0,1,PA
1168529,2885.0,55.90807,9.06382,2019,31.0,1,PA
850552,11157.0,43.01811,2.82875,2017,68.0,1,PA
2966751,3958.0,56.93984,9.58232,2019,13.0,1,PA
1842115,10223.0,46.087691,11.933555,2018,1178.0,1,PA
2961689,7566.0,51.174488,6.078384,2017,22.0,1,PA
2782724,6989.0,50.72987,5.45626,2017,115.0,1,PA
571289,9816.0,55.87134,9.73358,2019,20.0,1,PA
2652404,10317.0,55.70987,8.16643,2017,7.0,1,PA
3219119,8807.0,55.86908,12.52866,2019,46.0,1,PA
3838671,5416.0,52.85455,6.010735,2021,8.0,1,PA
2193533,5928.0,55.37827,10.58875,2017,8.0,1,PA
1125394,5895.0,47.02125,12.44946,2018,1946.0,1,PA
3509115,7748.0,51.400642,9.785585,2017,208.0,1,PA
1661019,5928.0,55.80579,9.21224,2018,60.0,1,PA
2716438,5400.0,54.91934,8.84968,2017,7.0,1,PA
88835,3275.0,52.077976,6.089213,2017,6.0,1,PA
1410318,10255.0,52.386966,5.89233,2017,23.0,1,PA
2309568,10143.0,41.91197,13.7216,2017,1338.0,1,PA
3256611,822.0,52.922236,6.627057,2017,10.0,1,PA
3724883,3275.0,55.53972,9.4618,2018,36.0,1,PA
3250259,2474.0,44.02289,1.54162,2018,170.0,1,PA
2940964,3067.0,52.028149,5.898288,2020,58.0,1,PA
2654446,2325.0,43.455283,4.546927,2017,9.0,1,PA
1592573,8149.0,52.06171,5.870994,2021,34.0,1,PA
394193,10005.0,53.301897,7.085531,2019,5.0,1,PA
2499141,7244.0,48.719667,16.876467,2017,152.0,1,PA
1526117,4609.0,45.23023,4.37624,2019,958.0,1,PA
444745,838.0,46.30998,7.60695,2019,574.0,1,PA
1431667,8316.0,41.83158,23.57527,2017,913.0,1,PA
3823251,6707.0,51.678839,4.029797,2019,8.0,1,PA
792425,8760.0,56.59901,9.65732,2018,13.0,1,PA
439143,6491.0,56.50329,8.85259,2018,8.0,1,PA
2384842,2474.0,43.47095,-0.35154,2019,205.0,1,PA
1477839,96.0,55.92992,8.68177,2017,12.0,1,PA
3267439,8807.0,54.73211,11.6128,2019,12.0,1,PA
570922,8904.0,51.01367,4.98409,2017,10.0,1,PA
2059309,3935.0,47.882778,-3.936111,2019,3.0,1,PA
1706836,8746.0,52.527156,6.157797,2017,7.0,1,PA
2209622,2885.0,51.838428,3.982254,2017,7.0,1,PA
1828390,540.0,55.10603,14.97291,2018,109.0,1,PA
1841110,540.0,56.79269,9.79349,2019,69.0,1,PA
1383416,5980.0,55.88203,10.10349,2019,3.0,1,PA
2326812,7942.0,55.81659,12.57176,2019,32.0,1,PA
3335658,5804.0,47.841525,16.688106,2017,119.0,1,PA
3222203,9245.0,56.94833,9.81207,2017,23.0,1,PA
1717513,3275.0,56.51061,9.2941,2019,11.0,1,PA
2258691,11195.0,56.39542,10.21274,2019,7.0,1,PA
111829,5928.0,52.858046,6.022589,2021,11.0,1,PA
3689627,10116.0,52.51116,13.00377,2017,22.0,1,PA
2904958,4397.0,56.94656,9.8806,2017,8.0,1,PA
173059,11140.0,56.65935,9.4655,2018,6.0,1,PA
2126557,1288.0,51.901387,6.063524,2019,6.0,1,PA
1809085,9069.0,56.57642,8.96025,2017,11.0,1,PA
83841,6989.0,56.82094,9.34701,2019,13.0,1,PA
3481102,4492.0,52.905157,6.081837,2019,6.0,1,PA
3190913,10317.0,56.89971,9.87003,2017,7.0,1,PA
1451966,2211.0,56.57065,10.12182,2018,27.0,1,PA
3332019,7828.0,52.368956,5.699394,2017,7.0,1,PA
1694186,5630.0,57.60538,10.22649,2018,9.0,1,PA
3069963,1214.0,56.79316,8.62832,2017,6.0,1,PA
3776487,540.0,56.17931,9.96405,2017,28.0,1,PA
759252,3958.0,45.20958,1.47371,2019,135.0,1,PA
1854961,7748.0,43.547712,5.705844,2017,495.0,1,PA
44480,1288.0,57.30945,10.33462,2018,41.0,1,PA
3532473,3361.0,50.97173,4.79126,2019,9.0,1,PA
3757440,1539.0,55.93866,9.35864,2017,78.0,1,PA
1273787,9647.0,55.2892,10.20734,2018,35.0,1,PA
964265,3879.0,52.136999,4.34222,2017,10.0,1,PA
3841926,2715.0,41.668953,12.398218,2020,3.0,1,PA
1020052,540.0,55.26628,11.75198,2018,5.0,1,PA
2297868,7760.0,55.15667,10.29822,2017,34.0,1,PA
633054,3020.0,44.99638,7.34169,2019,580.0,1,PA
2882298,8746.0,57.30048,10.29919,2018,15.0,1,PA
761727,6491.0,57.67967,10.44612,2017,11.0,1,PA
355532,6331.0,45.12144,0.25509,2018,127.0,1,PA
1911966,9261.0,47.92855,4.45362,2018,341.0,1,PA
179177,4506.0,46.37642,13.82634,2020,2509.0,1,PA
3546020,6079.0,44.50596,-0.67771,2017,81.0,1,PA
157380,963.0,48.05241,4.56593,2018,282.0,1,PA
3476268,1378.0,43.515081,6.90678,2020,31.0,1,PA
18816,10187.0,53.70112,18.35309,2020,91.0,1,PA
1162600,3275.0,55.52909,9.14975,2017,43.0,1,PA
3457430,3275.0,56.01132,8.98893,2018,21.0,1,PA
511461,843.0,56.84295,10.21757,2017,9.0,1,PA
3010936,6079.0,51.966783,6.788485,2019,39.0,1,PA
3270236,9647.0,55.40946,9.91712,2019,23.0,1,PA
3855654,4397.0,50.805783,5.902949,2018,121.0,1,PA
565116,3581.0,56.93712,8.43342,2017,14.0,1,PA
2074038,5980.0,55.07747,11.65362,2019,5.0,1,PA
1659052,6119.0,57.14999,9.38383,2018,5.0,1,PA
3400401,6643.0,55.39952,12.32353,2018,11.0,1,PA
1557564,6079.0,55.95081,8.71838,2020,9.0,1,PA
668340,4638.0,56.18472,9.24326,2018,65.0,1,PA
76722,4979.0,55.61293,12.40319,2017,11.0,1,PA
3190325,2885.0,55.27497,10.77388,2017,17.0,1,PA
996152,1715.0,56.88587,9.45051,2018,30.0,1,PA
3798624,6919.0,55.77602,12.56032,2017,33.0,1,PA
2013282,2398.0,49.57694,4.77059,2018,254.0,1,PA
2175083,8818.0,55.34718,9.19535,2017,32.0,1,PA
412311,9442.0,42.59535,19.06549,2021,56.0,1,PA
3012796,9245.0,55.43846,9.83391,2018,10.0,1,PA
1660080,6235.0,42.55173,2.65478,2017,532.0,1,PA
3539279,2019.0,41.76245,24.6707,2017,1491.0,1,PA
1929895,5704.0,52.109158,4.312885,2020,11.0,1,PA
3772870,4349.0,55.94177,11.4874,2017,0.0,1,PA
2234967,9702.0,43.732165,7.136674,2021,179.0,1,PA
2223247,4609.0,44.61855,1.93613,2018,337.0,1,PA
146921,9707.0,56.51688,9.1332,2017,8.0,1,PA
131909,1086.0,56.61666,9.43851,2019,13.0,1,PA
3811465,8760.0,51.08061,2.5593,2018,7.0,1,PA
1215129,7808.0,49.736611,16.025528,2018,694.0,1,PA
1395283,6331.0,51.576911,9.844839,2017,202.0,1,PA
2182025,6746.0,56.73146,10.06117,2017,14.0,1,PA
3764791,7808.0,56.56329,8.75728,2018,8.0,1,PA
3823781,4748.0,56.94167,9.57595,2019,9.0,1,PA
2389766,9714.0,46.31338,7.67443,2019,911.0,1,PA
1093001,148.0,41.7871,13.77534,2017,1265.0,1,PA
3739417,791.0,55.28013,10.07023,2019,88.0,1,PA
3808699,7978.0,57.31672,11.09231,2019,8.0,1,PA
3779913,8208.0,56.92342,9.69102,2019,40.0,1,PA
3115035,254.0,56.10659,9.71674,2019,12.0,1,PA
3125628,7122.0,56.43128,9.55613,2019,10.0,1,PA
648824,1951.0,55.35107,9.17987,2017,31.0,1,PA
1540785,5876.0,43.467032,3.826014,2020,6.0,1,PA
2619669,890.0,51.447113,9.843133,2017,225.0,1,PA
1781376,8632.0,48.18301,16.49607,2019,147.0,1,PA
